id,Statement,Label
349,"Babri Masjid demolition: Advani, Joshi and Uma among all 32 cleared, court says no evidence",TRUE
350,"Rs 100 cr, multiple clearances required to save INS Viraat",TRUE
351,Odisha passes Bill for stricter penalty for Covid rules violation,TRUE
352,"Bihar elections: Won‰Ûªt succumb to anyone‰Ûªs attempt to finish party, says Chirag Paswan",TRUE
353,"In Bihar, alliances try to outdo each other for larger share of Dalit votes",TRUE
354,"Babri Masjid case: Congress must apologise for its conspiracy now, says Yogi Adityanath",TRUE
355,"Babri Masjid case verdict: Special judge presided over trial since 2015, got 3 extensions",TRUE
356,"‰Û÷Covid-19 situation in Latur district under control, CFR has come down to 2.8 pc‰Ûª",TRUE
357,NHRC advisory: ‰Û÷No patient should be denied emergency medical care for Covid-19 and non-Covid conditions‰Ûª,TRUE
358,"Soybean, cotton procurement centres to start registering farmers from today",TRUE
359,"TMC MP Nusrat Jahan gets death threats for posing as Goddess Durga, seeks security for UK trip",TRUE
360,"Unlock 5.0 guidelines: Cinema halls can open, states to decide on schools from October 15",TRUE
361,Bihar creating jobs through agricultural policies: Narendra Singh Tomar,TRUE
362,SNC-Lavalin graft case: Top court to hear CBI appeal against Pinarayi Vijayan‰Ûªs discharge,TRUE
363,"To Mosul and back, Kerala ISIS man‰Ûªs extraordinary brush with terror",TRUE
364,New laws like a stab in farmers‰Ûª hearts: Rahul Gandhi,TRUE
365,"Astrosat completes 5 years of successful mission, has ‰Û÷more scientific discoveries in store‰Ûª",TRUE
366,"Babri order today, in the dock are Advani, Joshi, Bharti",TRUE
367,"Hathras gangrape: ‰Û÷My daughter said she wanted to come home‰Û? She was conscious again, I thought she would survive‰Ûª",TRUE
368,"Hardening stance, China rejects Ladakh UT, raises 1959 claim line",TRUE
369,J&K power corporation‰Ûªs lax supervision behind hydel project delay: CAG,TRUE
370,Just 6.6% exposed to Covid till August: New sero-survey,TRUE
371,Maharashtra: Palghar district on alert over Congo fever,TRUE
372,IAF fully resolved to counter any ‰Û÷misadventure‰Ûª in eastern Ladakh: Air Chief Marshal RKS Bhadauria,TRUE
373,Farmers Protest Live Updates: ‰Û÷Rail roko‰Ûª agitation enters sixth day,TRUE
374,"Ayodhya Trust plans to build 1,200 temple pillars by next March, finish first floor by 2022",TRUE
375,Three killed after under construction building collapses in Vadodara,TRUE
376,Need for more clarity on ruling in land acquisition matter: Supreme Court,TRUE
377,"INS Viraat reaches final port, set for dismantling",TRUE
378,‰Û÷Deepika Padukone was questioned about some words in chats‰Ûª,TRUE
379,"DAC nod to buy 73,000 US SiG Sauer rifles for Rs 780 crore",TRUE
380,Bangla ‰Û÷hitmen‰Ûª held for plot to kill TMC leader: Police,TRUE
381,"Govt doctors from Yavatmal protest ‰Û÷ill treatment‰Ûª, present list of demands to district collector",TRUE
382,Will join farmers‰Ûª protest outside Dushyant Chautala‰Ûªs house: Yogendra Yadav,TRUE
383,46 Covid deaths reported in Punjab,TRUE
384,Sushant Singh Rajput death case: CBI says no aspect ruled out amid questions over pace of probe,TRUE
385,"Jharkhand: Truck carrying liquor bottles hidden in sand overturns, villagers feast",TRUE
386,Maharashtra‰Ûªs Chief Secretary goes into home isolation after testing positive for Covid-19,TRUE
387,"Kerala: Denied timely treatment, Covid-recovered pregnant woman loses twin babies; govt orders probe",TRUE
388,Rhea ki aukaat to waiver from govt: how Bihar DGP Gupteshwar Pandey stoops to conquer,TRUE
389,"Every sector could decide cost, buyer; farmers couldn‰Ûªt. New laws will give freedom to trade: Narendra Singh Tomar",TRUE
390,Punjab: Three BJP leaders resign after Prez signs farms Bills,TRUE
391,Police summon ex-DGP Saini to join probe in Balwant Multani case,TRUE
392,Mohali: Two minor boys arrested gangraping 7-year-old girl,TRUE
393,Bhopal: Two railway employees held for gangrape on station premises,TRUE
394,"Terrorists in J-K hide in bunkers under toilet, seasonal streams to evade security forces",TRUE
395,Serum Institute CEO on PM Modi‰Ûªs Covid-19 vaccine vision: ‰Û÷Your arrangements will take care of all needs for Indians‰Ûª,TRUE
396,Statue of Periyar found smeared with saffron dye,TRUE
397,"Farmers playing major role in building Aatmanirbhar Bharat, says PM Modi",TRUE
398,"LAC: As hopes recede, Army readies troops for winter deployment",TRUE
399,The respect Isher commanded in the economics world was striking,TRUE
400,Surat: Two more held in Rs 1.33 cr banned drug seizure case,TRUE
401,Gujarat: ATS arrests man accused of printing counterfeit currency,TRUE
402,"CAG report: ‰Û÷Utilisation certificates worth Rs 4,200 crore not submitted by Gujarat government‰Ûª",TRUE
403,"No strong push for public schooling in India, says Amartya Sen on NEP",TRUE
404,"Woman drugged, raped on bus in Meerut: cops",TRUE
405,UP: Fourth accused held in Hathras gangrape case,TRUE
406,Mathura: Civil suit seeks removal of mosque from ‰Û÷Krishna birthplace‰Ûª,TRUE
407,Notice to Uttarakhand MLA over ‰Û÷tarnishing‰Ûª govt‰Ûªs image,TRUE
408,Kerala Lottery Today Results announced: First prize is worth Rs 80 lakh!,TRUE
409,"Spiritual guru of Vedic Ashram dies, mortal remains flown to India for last rites",TRUE
410,Lesbian couple in UP seeks police protection after family threats,TRUE
411,"Suit in Mathura court seeks ownership of Krishna Janmabhoomi land, removal of Idgah Masjid",TRUE
412,Aligarh BJP leaders stage protest after woman files ‰Û÷harassment‰Ûª complaint,TRUE
413,Adityanath: Rs 10-lakh aid for kin of mediapersons who died of Covid,TRUE
414,"China, Pakistan in mind, PM to spell out India priorities at UNGA today",TRUE
415,"College students, school dropout ‰ÛÓ women lead farm protests in Punjab",TRUE
416,Online nominations and masks: 3-phase voting in Bihar‰Ûªs Covid election,TRUE
417,Top court to examine if case against anchor Amish Devgan needs investigation,TRUE
418,"S P Balasubrahmanyam: Sang for 4 generations of heroes, will be remembered for 7 generations",TRUE
419,Co-operative sector leader‰Ûªs suicide in Surat: Suspended cop arrested from highway in Maharashtra,TRUE
420,J&K Police announce SIT to probe killing of advocate Babar Qadri in Srinagar,TRUE
421,J&K: Two LeT militants killed in gunfight at Anantnag; 4 villagers injured in blast at site,TRUE
422,One sub-inspector injured: Vadodara police arrests 7 for attacking cops,TRUE
423,"At the helm of protests in Punjab: A farmer‰Ûªs daughter, a security guard‰Ûªs daughter, a class IX dropout",TRUE
424,88% Covid positive pregnant women asymptomatic: Study,TRUE
425,Surat: 30 KSG members detained over farm bill protest,TRUE
426,"Farmers stage protests across country against new farm bills, stir set to intensify",TRUE
427,"Subsidy eating into resources, Punjab may run agri tube wells on solar power",TRUE
428,2 suspended for oxygen supply issues at Jammu hospital,TRUE
429,‰Û÷Want justice and only justice‰Ûª: Son of killed BDC chairman in Budgam,TRUE
430,"Aatmanirbhar scheme: Gujarat govt expresses inability to give details, says it will affect Covid fight",TRUE
431,Blasts trigger fire at ONGC plant in Surat,TRUE
432,Crime against women: UP CM asks officials to put up name-and-shame posters,TRUE
433,Tamil Nadu CM Palaniswami seeks more funds to fight pandemic,TRUE
434,Nuclear scientist Sekhar Basu succumbs to Covid,TRUE
435,Maharashtra: Govt caps rates for HRCT test,TRUE
436,"Kerala adds 11,000 Covid cases in two days; CM says situation grave",TRUE
437,"Were slow in reaching out to farmers, village level meeting from Oct 1: BJP Kisan Morcha",TRUE
438,"Featured on TIME‰Ûªs list, Bilkis says would have been happier if demand was met",TRUE
439,"Ready to lead fight against farm Bills, says Capt Amarinder Singh",TRUE
440,"Farmers begin 3-day ‰Û÷rail roko‰Ûª in Punjab, train services take a hit",TRUE
441,"Boost for Haryana‰Ûªs agitating farmers, get support from 4 BJP leaders, all former MLAs",TRUE
442,Telangana Police on alert as Maoists attempt to reestablish base,TRUE
443,"Sasikala writes to Bengaluru prison officials, requests not to reveal details of her release",TRUE
444,Kerala state Lottery Today Results announced: First prize is worth Rs 80 lakh!,TRUE
445,Journalist Pradeep Bhandari assaulted in Mumbai,TRUE
446,NCB should probe if Kangana had said she took drugs: BJP leader,TRUE
447,Gujarat: Manavadar to get a riverfront,TRUE
448,Man detained for ‰Û÷confining and raping‰Ûª employee,TRUE
449,"Gujarat: Horticulture officer ‰Û÷caught‰Ûª taking bribe of Rs 12,000",TRUE
450,Vadodara MP opposes making of building overlooking Pratap Vilas Palace,TRUE
451,GLDC official booked in disproportionate assets case; Rs 2.20 crore not accounted for,TRUE
452,"Got offers from ruling parties, but not met anyone in last 2 months: Eknath Khadse",TRUE
453,"Maharashtra: Amid cash crunch, govt issues Rs 391 crore guarantees to sugar mills",TRUE
454,"After labour strike and lockout, PepsiCo to close production unit in Kerala",TRUE
455,"Day after 12-year-old dies, kin say ‰Û÷beaten to death over suspicion of theft‰Ûª",TRUE
456,Laxmi Vilas hotel case: Rajasthan HC stays arrest warrant against Arun Shourie,TRUE
457,"Seated atop tractor, Navjot Singh Sidhu leads protest march against agri Bills",TRUE
458,"In poll run-up, echoes of Bihar in Lok Sabha",TRUE
459,"Session of rancour ends prematurely, battle over farm Bills set to continue",TRUE
460,"Monsoon session: Oppn boycott on, Rajya Sabha passes 8 Bills in less than 4 hours",TRUE
461,"Punjab Cabinet nod for reformation of Vigilance Commission, 13 years after it was scrapped",TRUE
462,Rajya Sabha passes FCRA amendment bill,TRUE
463,‰Û÷Need to assess if local lockdowns are effective in containing Covid-19‰Ûª: PM Modi to states,TRUE
464,"Water quality of Ganga, four other major rivers deteriorated during lockdown: CPCB report",TRUE
465,"I am innocent, subjected to witch-hunt: Rhea Chakraborty in bail plea",TRUE
466,Mehbooba Mufti‰Ûªs daughter moves SC seeking to amend plea against continued detention of her mother,TRUE
467,"Patiala, Badal village ‰Û÷pakka morchas‰Ûª lifted to let union footsoldiers focus on Sept 25 bandh",TRUE
468,Interview: Haryana BKU Chief | ‰Û÷Dushyant Chautala should snap ties with ally BJP‰Ûª,TRUE
469,Punjab mandi unrest includes labourers: ‰Û÷Govt playing with lives of lakhs‰Ûª,TRUE
470,"Ideologies set aside, 31 Punjab farmers‰Ûª groups come together to protest against agri Bills, a first",TRUE
471,Farmers‰Ûª anger against Bills based on misunderstanding: Dushyant Chautala,TRUE
472,"Amendment bill passed in Gujarat Assembly: Sexual offenders, cyber criminals to face PASA",TRUE
473,Opposition parties boycott Lok Sabha in solidarity with suspended RS MPs,TRUE
474,Surat Dhanvantri Rath drivers end strike after assurance on payment,TRUE
475,"Onion, potato, cereals off essential commodities list, amendment Bill passed",TRUE
476,Four labour bills passed in Gujarat Assembly : Easier for small firms to lay off workers,TRUE
477,"Mathura: Boy tries to enter girl‰Ûªs house at midnight, ‰Û÷beaten to death‰Ûª",TRUE
478,Uddhav Thackeray govt declares sops for Maratha youth,TRUE
479,"BJP as mediator, AIADMK and Sasikala hold talks for merger",TRUE
480,Sheena Bora murder case: Approver Shyamvar Rai‰Ûªs bail rejected again,TRUE
481,"Ladakh political, religious leaders call for boycott of elections to LAHDC, Leh",TRUE
482,"Kerala: Over 100 cops test positive for Covid-19, CM blames Opposition protests",TRUE
483,Karnataka BJP strongly refutes reports about changing BS Yediyurappa as CM,TRUE
484,Parliament Session Day 9: Oppn boycotts Lok Sabha; Rajya Sabha passes 7 key bills in three hours,TRUE
485,Illegal mining case: Himachal HC summons Mandi mining officer,TRUE
486,PM Modi visited 58 countries since 2015 at expenditure of Rs 517 crore: Govt,TRUE
487,Sushil Modi: It‰Ûªs NDA that gave 17% reservation to SC/STs in panchayat elections,TRUE
488,"AP launches new app that integrates 87 services including lodging complaint online, checking fake news",TRUE
489,Opposition to boycott Rajya Sabha till ‰Û÷three demands‰Ûª met; suspended MPs end sit-in protest,TRUE
490,"SAD delegation meets President, urges him not to sign farm Bills",TRUE
491,8 Oppn MPs suspended for ‰Û÷unruly behaviour‰Ûª in RS,TRUE
492,NIA claims arrest of key LeT funds man on arrival from Gulf,TRUE
493,"Mahoba gangster arrested, but not for businessman‰Ûªs murder",TRUE
494,"Bid to assure: MSP up for six crops, BJP tells MPs to spread the word",TRUE
495,"2018 flood impact: Kerala soil 80% more prone to erosion, says new study",TRUE
496,Chhattisgarh: Bhupesh Baghel inaugurates airport in LWE-affected Jagdalpur,TRUE
497,"Maharashtra: 5 days after delivering stillborn baby, doctor dies of Covid-19",TRUE
498,Akali Dal‰Ûªs stand not in interest of farmers: Fadnavis,TRUE
499,Onion prices touch new high as traders rule out immediate imports,TRUE
500,Muting of democratic India continues: Congress on Rajya Sabha MPs suspension,TRUE
501,"Indian citizenship granted to 2,120 Pakistanis, 188 Afghans, 99 Bangladeshis in last 4 years",TRUE
502,"Coronavirus India Updates, Sept 21: Recovery rate crosses 80% mark; schools reopen with few students in J&K",TRUE
503,"Farm Bills ‰Û÷needed for 21st century India,‰Ûª says PM Modi amid protests",TRUE
504,Tablighi Jamaat event caused coronavirus to spread to ‰Û÷many persons‰Ûª: MHA,TRUE
505,"Maharashtra: Covid cases cross 2,000-mark across state jails",TRUE
506,More persons involved in al-Qaeda conspiracy: NIA,TRUE
507,"To encourage use of Marathi, govt sets up committee to submit draft rules to amend law",TRUE
508,US court lifts stay on Devas plea for compensation for cancelling deal,TRUE
509,"Don‰Ûªt sign farm Bills, Sukhbir Badal urges President",TRUE
510,"Two JJP MLAs join Haryana farmer protests, one says, ‰Û÷ready to resign if people ask me to‰Ûª",TRUE
