id,Statement,Label
370,"As internet gets flooded with Dhoni's retirement rumours, here are the facts",Fake
371,Fact Check: Video of 2013 Thane building crash goes viral as that of Mumbaiâ€™s Dongri,Fake
372,"Fact Check: Did Nirmala Sitharaman claim distributing 35,000 crore LED bulbs?",Fake
373,Fact Check: Are these photographs of Earth really sent by Chandrayaan-2?,Fake
374,"Fact Check: No, Iceland is not giving money to immigrants to marry its women",Fake
375,Fact Check: Does this flower bloom every 36 years? Know the truth behind Nagapushpa,Fake
376,Fact check: Is this lion roaming free on the streets of Mumbai?,Fake
377,Photo showing school students sitting in open amidst filth is not from Gujarat,Fake
378,Fact Check: Truth behind â€˜Pakistan Zindabadâ€™ slogans by MP Madrasa students,Fake
379,Fact Check: Know the truth behind Owaisiâ€™s claim about freedom fightersâ€™ names on India Gate,Fake
380,Fact Check: Jalna video of motorcycle falling inside a big pothole goes viral as being from Mumbai,Fake
381,Fact Check: Old video of Modi-Manmohan meet goes viral with misleading claim,Fake
382,Fact Check: Did Bengal police thrash a man for saying â€œJai Shri Ramâ€?,Fake
383,Fact Check: Shanghai police drill video goes viral as shooting of three Uyghur Muslims,Fake
384,Fact Check: Did PM Modi send his chopper to ferry Dera chief Ram Rahim?,Fake
385,"Fact Check: No, this filthy flight was not carrying Indian Haj pilgrims",Fake
386,Fact Check: Anti-lynching protest in Surat goes viral as vandalism in Mumbai,Fake
387,"Fact Check: No, this is not a â€˜Made in Indiaâ€™ train transported to Australia",Fake
388,Fact Check: Is this boy kissing a girl publicly Sakshi Mishra's brother?,Fake
389,Fact Check: Congress womenâ€™s wing targets â€˜Gujarat Modelâ€™ over dowry lesson but with the wrong photo,Fake
390,"Fact Check: No, this woman with a kid was not thrashed by police in UP",Fake
391,Fact Check: Take this one with a heap of salt,Fake
392,Fact Check: Was this Muslim man flogged in a crowded stadium in India?,Fake
393,Fact Check: Pakistan's former ISI DG Hamid Gul's son tweets misleading video of Kashmir,Fake
394,Fact Check: Truth behind images of animals engulfed in Amazon rainforest fire,Fake
395,Fact Check: Old video from Kashmir shared as protest against revocation of Article 370,Fake
396,Fact Check: Now JD(U) leader falls for best national anthem hoax,Fake
397,Fact Check: Harassment of Muslim women in Sri Lanka passed off as atrocities by RSS,Fake
398,Fact Check: Delhi Youth Congress shares misleading video of mob lynching on social media,Fake
399,Fact Check: Pakistan minister tries to pass off lathicharge on Ram Rahim supporters as atrocities in Kashmir,Fake
400,"Fact Check: Wait, don't fall for advertisements already selling land in Srinagar",Fake
401,Pak media share old house arrest video of Geelani as recent one,Fake
402,Fact Check: Old doctored video blaming Modi for Pulwama resurfaces as Pakistanis left red-faced on Kashmir,Fake
403,Fact Check: Did BJP open its unit in Balochistan?,Fake
404,"Fact Check: No, Konkan Railway didnâ€™t cancel train services due to landslide",Fake
405,Fact check: Viral images of Kashmiris smiling at security forces are years old,Fake
406,Fact Check: Old image of injured mother and child from Gaza passed off as brutality in Kashmir,Fake
407,"Fact Check: No, this is not Hima Dasâ€™s family celebrating her win",Fake
408,"Fact Check: No, Article 30 is not about teaching Bhagavad Gita or Quran in schools",Fake
409,Fact Check: Is this Buddhist monk in red robe Justin Bieber?,Fake
410,Fact Check: Pak journalist shares misleading pics to claim atrocities on Kashmiris,Fake
411,Old video of lathicharge in Bihar shared as policemen beating up Kashmiris,Fake
412,"Fact Check: Bangladesh site uses old image of Pak Army, social media claims they are charging towards India",Fake
413,"Fact Check: Old, unrelated images shared as 'plight' of Kashmir after Article 370 revoked",Fake
414,"Fact Check: No, Indian Army didnâ€™t burn down houses in Kashmir",Fake
415,Fact Check: Did Kashmir woman tell Rahul Gandhi to go back?,Fake
416,Fact Check: Viral video of mudslide is not from India,Fake
417,Fact Check: Did Manmohan say Congress will pay heavily for protesting govtâ€™s move on J&K?,Fake
418,"Fact Check: No, PM Modi was not watching the Imran Khan-Donald Trump meet on the big screen",Fake
419,Fact Check: British politician shares 9-year-old video to target Indian Army,Fake
420,"Fact Check: No, the woman in the viral photo is not Parle-G girl",Fake
421,Fact Check: How badly will the Dragon be hit if India stops importing from China?,Fake
422,"Fact Check: No, Indian forces did not burn alive a protestor in Srinagar",Fake
423,Fact Check: Scripted video of police atrocities in Pakistan passed off as Kashmir,Fake
424,"Fact Check: Despite downslide, rupee still stronger than Bangladeshi taka",Fake
425,"Fact Check: Madhu Kishwar tries to target Rahul Gandhi, falls for fake video yet again",Fake
426,Fact Check: Don't fall for Domino's anniversary offer of free pizza,Fake
427,Fact Check: Truth behind Pakistan soldiers carrying white flag as Indian jawan watches over,Fake
428,Fact Check: Italy's Republic Day ceremony passed off as India's I-Day celebration in London,Fake
429,Fact Check: Does physicist HC Verma donate Rs 1 crore to PM relief fund?,Fake
430,"Fact Check: Man thrashed by mob, incident made viral with rape twist",Fake
431,Fact Check: Did former top cop of Mumbai Ahmed Javed take Re 1 salary?,Fake
432,Fact Check: Video from Pakistan passed off as Indian Army assaulting Kashmiri women,Fake
433,"Fact Check: No, banks are not on an extended 7-day holiday",Fake
434,Fact Check: Video of police lathi charging has no connection with new Motor Vehicles Act,Fake
435,Fact Check: Viral video of police excess is old and not related to traffic checking,Fake
436,"Fact Check: No, Mamata is not holding a 'Jai Shri Ram' poster with Shah",Fake
437,"Fact Check: No, these policemen are not fighting for traffic challan money",Fake
438,Fact Check: Blog claims man choked to death on rasgulla celebrating ISROâ€™s failure to contact Vikram,Fake
439,"Fact Check: No, this woman was not shot by the Indian Army and she is not a Kashmiri",Fake
440,"Fact Check: Maharashtra elections not announced yet, but schedule goes viral",Fake
441,Fact Check: Donâ€™t believe this sob story of AIIMS doctor and his magic pill for obesity,Fake
442,Fact Check: Did this woman knock off a priest for saying fat women wonâ€™t go to heaven?,Fake
443,"Fact Check: No, this devotional singer is not the daughter of Mohammed Rafi",Fake
444,Fact check: Viral pic of Chimpanzee hugging a man is not from Amazon rain forest,Fake
445,Fact check: Viral dance video of jewellery store has no connection with soaring gold price,Fake
446,"Kashmir: Surveillance, area domination ops intensified after militants take hostages in Ramban",Fake
447,"Fact Check: No, Indian Army did not thrash this kid in Kashmir",Fake
448,Fact Check: Old video from Pakistan passed off as Indian Army thrashing Kashmiris,Fake
449,Fact Check: Don't believe this picture of Ranu Mandal meeting Lata Mangeshkar,Fake
450,Fact Check: Misleading quote of Maneka Gandhi on rape shared on social media,Fake
451,Fact Check: Misleading video resurfaces with claim that cops stopped ambulance for Manoj Tiwari's convoy,Fake
452,"Fact Check: No, Mr Tharoor this photo of Jawaharlal Nehru, Indira Gandhi is not from US",Fake
453,Fact Check: Is this 90-year-old man unable to bury son's body due to Kashmir lockdown?,Fake
454,"Fact Check: No, Gujarat is not only state to reduce fines under amended Motor Vehicles Act",Fake
455,"Fact Check: No, Ram Jethmalani did not pen this viral poem",Fake
456,Fact Check: Misleading claim on controversial FRDI Bill goes viral with old video,Fake
457,Fact Check: Photoshopped image of Arabs protesting against PM Modi goes viral,Fake
458,Fact Check: Beach photo of Zaira Wasim goes viral with claim she has returned to Bollywood,Fake
459,"No, that is not the Rs 1,000 currency note that RBI is issuing",Fake
460,Fact Check: Viral image of Sir Syed Ahmad Khan on Burj Khalifa is photoshopped,Fake
461,Fact Check: Was BJP leader Pankaja Munde in tears after losing in Maharashtra polls?,Fake
462,Fact Check: Statement of Dushyant Chautala supporting BJP is five years old,Fake
463,Fact Check: 4-year-old image of Bigg Boss goes viral with a communal twist,Fake
464,Fact Check: Image of police brutality in Pakistan passed off as Kashmir,Fake
465,Fact Check: Photo of boy sleeping between 2 graves goes viral again,Fake
466,Fact Check: Are the bus drivers in Japan on strike?,Fake
467,Fact Check: Video of self-immolation passed off as RSS men setting Christian couple on fire,Fake
468,Fact Check: Here is the true story behind this unique 'breastfeeding' photo going viral,Fake
469,Is there any miracle behind Cauvery water flowing through this village in Tamil Nadu?,Fake
470,Fact Check: Viral video of teargas shelling is not from Kashmir but Jakarta,Fake
471,Fact Check: Clip from video game goes viral as Israelâ€™s anti-missile defence system,Fake
472,Fact Check: Karti Chidambaram posts unrelated image from Scotland with plogging pics of PM Modi,Fake
473,Fact Check: 2-year-old incident of mob lynching in Gujarat passed off as recent one,Fake
474,Fact Check: Viral picture showing books on PM Modi and Hitler is photoshopped,Fake
475,Fact Check: All that glitters is not Diwali,Fake
476,Fact Check: Donâ€™t get dazzled by these mesmerising â€˜fireworks in Mumbaiâ€™,Fake
477,Fact Check: Old image of Devendra Fadnavis feasting goes viral amid PMC bank crisis,Fake
478,Fact Check: Is this fingerprint-shaped building for real?,Fake
479,Fact Check: Is this a photo of Mahatma Gandhi's assassination?,Fake
480,"Fact Check: After plogging pics, PM Modi targeted with old images of Banaras ghats",Fake
481,Fact Check: Dancing video of old woman passed off as PM Modi's mother Hira Ben,Fake
482,Fact Check: Viral video of raging fire is not from Mumbai,Fake
483,Fact Check: Viral videos of leopards attacking dogs in residential apartments are not from Mumbai,Fake
484,Fact Check: Viral image of PM Narendra Modi wearing keffiyeh is photoshopped,Fake
485,Fact Check: Viral image of glittering bridge over a sea is not from Mumbai,Fake
486,Fact Check: Viral video of lost child is not from India but Pakistan,Fake
487,Fact Check: Did Rahul Gandhi share altered video to target BJP MLA?,Fake
488,Fact Check: Truth behind lawyer Rajeev Dhavan's number shared on social media,Fake
489,Fact Check: Are sea turtles making beeline for Mumbai beach after cleanup?,Fake
490,Fact Check: Is Shivraj Singh Chouhan faking his hand fracture?,Fake
491,Fact Check: Truth behind viral post of the largest snake killed in Amazon,Fake
492,Fact Check: Swara Bhaskarâ€™s placard seeking justice for Kamlesh Tiwari is photoshopped,Fake
493,"Fact Check: No, this man did not burn the Indian national flag for Hindutva",Fake
494,Fact Check: Video showing rocket launches by Indian Army has nothing to do with PoK,Fake
495,Fact Check: No this is not the funeral picture of Indira Gandhi,Fake
496,Fact Check: This hillside sculpture has nothing to do with drunk driving,Fake
497,"Fact Check: Rumours take venomous wings, turns butterfly into dreaded killer",Fake
498,Fact Check: Photo showing Syrian child protecting his sister fudged as kids from Kashmir,Fake
499,Fact Check: Misleading comparison between Statue of Unity and Taj Mahal goes viral,Fake
500,Fact Check: Viral photo of cyclist on temple wall is not from India,Fake
501,Fact Check: This claim about Kolkata is just hot air,Fake
502,Fact Check: Donâ€™t believe this sweet story about apples in Norway,Fake
503,Fact Check: Afghan and Turkish mosques passed off as Babri Masjid,Fake
504,"Fact Check: No new university, airport or metro in Gujarat in last 2 decades of BJP rule?",Fake
505,Fact Check: Hoax about Titanic singer Celine Dionâ€™s death goes viral,Fake
506,"Fact Check: No, Coca-Cola didn't sell 25 bottles in its first year",Fake
507,Fact Check: Morphed image of soccer stars goes viral with â€˜Pray for Gazaâ€™ message,Fake
508,Fact Check: Rawalpindi school with high-tech attendance system passed off as Delhi's,Fake
509,Fact Check: Four-year-old incident of nude protest goes viral as atrocity on Christian couple,Fake
510,Fact Check: Viral photo of bling funeral is not of Kuwait's richest man,Fake
511,Fact Check: This soldier in the photo is not the son of Israelâ€™s Prime Minister,Fake
512,"Fact Check: Are these the original idols of Lord Ram, Lakshman and Sita from Ayodhya?",Fake
513,Fact Check: Photo of Dalit activist goes viral with misleading claim,Fake
514,Fact Check: Old photo goes viral as protest against hike in JNU hostel fees,Fake
515,Fact Check: No Pakistan flag painted on rooftop of Kartarpur gurudwara,Fake
516,Fact Check: Viral image of Manoj Tiwari bursting firecrackers is 5 years old,Fake
517,Fact Check: Modi's old tweet about a friend's death goes viral linking it with Maharashtra,Fake
518,"Fact Check: Food in Parliament dirt cheap? No, these are old rates",Fake
519,Fact Check: This is a big lie about a little bird,Fake
520,Fact Check: Were passengers admitted in ICU after having bad food in Tejas train?,Fake
521,Fact Check: Viral video of beggar pretending to be disabled is not from India but Pakistan,Fake
522,Fact Check: Don't believe this viral story about milk offering at Tirupati temple,Fake
